en,vi,length,translate,bleu_score,meteor
They had domestic concerns as well which helps explain why they kept the bombing of Cambodia a secret.,Họ cũng có những mối bận tâm nội bộ giải thích lý do họ cố gắng giữ bí mật việc thả bom ở Campuchia càng lâu càng tốt.,18,Chúng có những mối lo ngại về mặt trong đó giúp giải thích tại sao họ giữ lại nổ bom của một tội phạm địa phương.,2.2397549281911696e-78,0.2526416366906475
You'll need it.,Rồi cháu sẽ cần đến nó.,3,Anh sẽ cần đấy.,5.780789590099596e-155,0.32327586206896547
And we will tell this to no one.,Và sẽ không cho ai biết chuyện này.,8,Chúng ta sẽ không nói chuyện với nhau đâu.,6.7393716283177006e-155,0.3155006858710563
You want the mutants?,Ông muốn đám đột biến hả?,4,Anh muốn lấy lại chứ?,9.97486269044271e-232,0.0847457627118644
"In ""A London Carol"", an alternate future shows that Cody and Bailey are married, although the present Cody and Bailey are still separated.","Trong tập ""A London Carol"", tương lai cho thấy rằng Bailey và Cody sẽ lấy nhau, mặc dù cả hai trong thời điểm đó đã chia tay.",23,"Trong ""A"" London, một chương trình sửa đổi tương lai chữa và đấu trường trung thành và đôi khi các cuộc hôn nhân, mặc dù người cùng",5.393656060765416e-155,0.18930041152263374
Very few great innovations in this world have come from someone succeeding on the first try.,Có rất ít các cuộc cách mạng vĩ đại trên thế giới này có được từ những người thành công ngay từ lúc đầu.,16,Rất nhiều sự đổi mới trong thế giới này đã xuất hiện với một người thành công trong việc thử thách.,2.948516928183153e-78,0.28373374666322226
After 90 minutes the score was 2-2.,"Sau 90 phút đá chính, tỉ số là 2–2.",7,"Sau 90 phút, số bàn là 2-2.",6.227170448085464e-155,0.35866477272727276
"Article 21 of the Constitution establishes a system of royal appointments for the High Court and Supreme Court, and sets forth the role of each level of administration.",Điều 21 của Hiến pháp thiết lập một hệ thống các quan hệ giữa Tòa án Tối cao với Toà án Cấp cao và đưa ra vai trò của từng cấp hành chính.,28,"Sự hình thành của nền tảng hiến pháp quốc gia thành lập một hệ thống bổ nhiệm về việc kết án Tối cao và Tòa án Tối cao, và vai",0.1387827969257621,0.2933283405105161
"And it's not for a long time, so enjoy it.","Và nó không phải là một thời gian dài, nên cứ tận hưởng đi.",10,"Và không phải là thời gian dài, nên nó thích nghi đâu.",0.2763738308030956,0.6235462515655753
"Strangely, thinking about it made me want to play the cello.","Lạ thay, nghĩ về điều đó khiến tôi muốn chơi đại vĩ cầm.",11,"Thật lạ, nghĩ về tôi muốn chơi đàn áp suất.",3.437458422829205e-78,0.38110236220472443
"But mainly just amazed, to your ability... to mimic all the qualities of genuine human intimacy... if only for.. Fifteen seconds?","Nhưng chủ yếu là ngạc nhiên, vì khả năng của anh là bắt chước những bản chất thật sự của con người chỉ trong... 15 giây?",21,Nhưng chỉ có một cách kỳ lạ đối với khả năng... tất cả những khả năng của sự tự nhiên con người nếu chỉ mới... chỉ mới 15 giây,2.3490186949827327e-78,0.2828897338403042
I've lost three men in that same spot.,Tôi đã mất ba người ở cùng vị trí này.,8,Tôi đã mất ba người trong cùng một địa điểm.,0.4111336169005197,0.5888888888888889
You're supposed to be in Florida.,Lẽ ra anh phải ở Florida chứ.,6,Anh phải ở Florida.,4.502083459540591e-155,0.439469320066335
"If we take that away, then what is this country?","Nếu ta lấy đi điều đó, đây là cái đất nước kiểu gì?",10,"Nếu chúng ta bỏ đi, thì cả đất nước này là gì?",6.336877893084566e-155,0.3305340223944875
"Six months at most, they're gonna be marching on Red Square.","Nhiều nhất là 6 tháng nữa, họ sẽ biểu tình ở Quảng trường Đỏ.",11,"Sáu tháng, họ sẽ ở lại khách sạn ở khách sạn.",4.6148799560977726e-155,0.18653690186536898
"Aamito connected Akello with Joram Job Muzira, Aamito’s then manager, who signed her up under the ""Joram Model Management Agency"".","Aamito sau đó kết nối Akello với Joram Job Muzira, quản lý sau đó của Aamito, người đã ký hợp đồng với cô dưới danh nghĩa ""Cơ quan quản lý người mẫu Joram"".",20,"Alaine kết nối Akra A phiên bản với cử viên Lee Mu Mura, Ara's sau đó, người quản lý của cô",3.8327433960346785e-155,0.21643761161580866
"The quantities of aluminium-26 needed to heat Iapetus to the required temperature give a tentative date to its formation relative to the rest of the Solar System: Iapetus must have come together earlier than expected, only two million years after the asteroids started to form.",Lượng aluminium-26 cần có để làm nóng Iapetus tới nhiệt độ cần thiết đã chỉ ra rằng thời điểm hình thành của Iapetus có lẽ sớm hơn so với các tiểu hành tinh khoảng 2 triệu năm.,45,"Chi phí của chuột không cần thiết để thụ nước nóng chảy xuống nhiệt độ, cần tạo ra một sự kiện tiềm năng để so sánh các hệ thống",3.7711849679809885e-155,0.13812154696132597
"Ctesiphon is located approximately at Al-Mada'in, 32 km (20 mi) southeast of the modern city of Baghdad, Iraq, along the river Tigris.","Ctesiphon nằm ở Al-Mada'in, cách 20 dặm (32 km) về phía đông nam của thành phố nay là thủ đô Bagdad của Iraq, dọc theo sông Tigris.",22,"Citauca được đặt ở vị trí Al-M'n', 32 km về phía đông nam của thành phố này, dọc theo sông",0.25869864501792844,0.3986110674669265
"At last the horses began to go more slowly, as if they were climbing up-hill, and presently there seemed to be no more hedges and no more trees.","Cuối cùng, những con ngựa bắt đầu đi chậm hơn, như là đã được leo lên đồi, và hiện nay dường như là không có hàng rào và không có cây cối nữa.",28,"Tại đây ngựa cuối cùng bắt đầu từ từ từ từ chậm đến chậm, nếu chúng bị mắc phải suy giảm, và dường như không có nhiều cây bụi",5.697191726299143e-155,0.2725244638239618
"British newspaper readers followed the events, presented in strong moralising colours.","Các độc giả của tờ báo Anh đã theo dõi các sự kiện, được trình bày bằng màu sắc đạo đức mạnh mẽ.",11,Những bài báo của Anh về sự kiện này đã đưa ra những sự kiện không thể xác định được những màu sắc sâu sắc.,5.06882035818201e-155,0.25170285227756495
"Would you like me to finish clearing up now, Laura?","Chị có muốn tôi hoàn thành việc dọn dẹp không, Laura?",10,"Anh muốn tôi hoàn thành việc làm, đi ăn?",0.3573880113629119,0.4611111111111112
We've got to broaden the format.,Ta phải mở rộng đề tài.,6,Chúng ta phải giao tiếp.,9.97486269044271e-232,0.3177966101694915
"It is the English Regency, was built in 1800, but is new here in my office.","Đó là the English Regency, đã được làm vào năm 1800, nhưng cái mới nhất đây trong văn phòng của tôi.",16,"Đây là Trung tâm Hải quân, được xây dựng vào năm 1107, nhưng mới ở đây là văn phòng của tôi.",0.15732647746232498,0.4563164108618655
"This kid needs a lot of work.""","Sẽ có rất nhiều việc phải làm với đứa trẻ này.""",7,"Con bé này cần nhiều công việc lắm.""",8.853864984883467e-232,0.09345794392523364
Haven't you had enough for one day?,Đã đủ cho một ngày rồi chứ?,7,Không phải anh đã đủ rồi cho 1 ngày sao?,1.4488496539373276e-231,0.5095890410958904
"Following that order, Shanti Prasad Jain ceased to be a director and the company ran with new directors on board, appointed by the Government of India, with the exception of a lone stenographer of the Jains.","Sau lệnh này, Shanti Prasad Jain ngừng vai trò giám đốc và công ty được điều hành với một ban giám đốc mới, do Chính phủ Ấn Độ bổ nhiệm, ngoại lệ là một người viết tốc ký của gia tộc Jain.",36,"Sau đó, lệnh ban hành một công ty của ông chủ tịch đã được thực hiện và giám đốc điều hành với ban giám đốc mới, được chỉ đạo",0.1010438848877802,0.37518172466269356
He has received a total of 4 yellow cards.,Anh nhận tổng cộng 4 thẻ vàng.,9,Anh có số thẻ vàng vàng.,1.2967862918337585e-231,0.21739130434782605
Our school has been selected from ten thousand candidates all across the country to promote milk for middle schoolers.,Trường ta đã được lựa chọn từ hơn chục nghìn ngôi trường trên khắp cả nước để phục vụ sữa cho các học sinh.,19,Trường chúng tôi đã được chọn từ mười ngàn ứng cử viên trên toàn quốc để quảng bá sữa vào giữa các trường.,6.202551001158085e-155,0.28797975102019735
But it's awfully quiet out there,Nhưng ngoài kia yên tĩnh kinh khủng.,6,Nhưng nó đang giữ một người dân ở ngoài đó.,1.2183324802375697e-231,0.136986301369863
But Stacy doesn't have any reason to hide this from Mark.,Nhưng Stacy chả có lí do gì để giấu Mark cả.,11,Nhưng không có lý do gì để che giấu chiếc Mark đâu.,3.919445536306192e-78,0.5157198014340871
Glad to meet a girl who's not living off her trust fund.,Tôi mừng vì gặp một cô gái không sống dựa dẫm vào quỹ ủy thác.,12,Thật vui khi gặp một cô gái không tin vào quỹ của cô.,0.28517468278317026,0.4674572531715389
We don't know what they are right now.,Ta không biết chúng là cái gì nữa.,8,Chúng ta không biết chính xác những gì đang hiện tại.,6.061838450024688e-155,0.5373493975903614
"In their synthesis, Zhang et al. from the Deslongchamps laboratory condensed cyclohexenone A with Nazarov substitute B in a double Michael addition to produce tricycle C. At the indicated position, C was reduced to the aldehyde and the alcohol group was protected with p-methoxybenzyl ether (PMB) to form the aldol precursor needed to produce D. After several steps, intermediate E was produced.","Trong tổng hợp của họ, Zhang et al. từ phòng thí nghiệm Deslongchamp ngưng tụ cyclohexenone A với chất thay thế B của Nazarov trong một bổ sung Michael đôi để sản xuất ba bánh C. Tại vị trí được chỉ định, C được khử thành aldehyd vầ nhóm rượu được bảo vệ bằng p-methoxybenzyl ether (PMB) để tạo thành aldol tiền chất cần thiết để sản xuất D. Sau vài bước, E trung gian được tạo ra.",62,"Trong hợp chất của chúng, các cộng đồng từ các trường trung gian từ trường Decharochlorox Axtonx chỉ được tạo ra",4.6165557445370846e-156,0.10290456431535268
"However, some bacteria are developing antibiotic resistance, particularly Shigella.","Tuy nhiên, một số vi khuẩn có thể kháng thuốc, đặc biệt là khuẩn Shigella.",9,"Tuy nhiên, một số vi khuẩn được phát triển chống nhiễm trùng ngoại thần, đặc biệt là kháng sinh.",0.32594818888335836,0.6285714285714287
Once again she was interested in binding the traces of human vulnerability and the dramatic effects of sweeping historical narratives.,Một lần nữa bà lại quan tâm đến việc ràng buộc các dấu vết của sự tổn thương của con người và những tác động kịch tính của việc kể lại những câu chuyện lịch sử.,20,Một lần nữa cô ấy quan tâm đến việc kết thúc việc bắt cóc nhân loại và ảnh hưởng của các câu chuyện nổi bật.,0.10730969253117374,0.34341567623471964
