en,vi,length,translate,bleu_score,meteor
"Article 21 of the Constitution establishes a system of royal appointments for the High Court and Supreme Court, and sets forth the role of each level of administration.",Điều 21 của Hiến pháp thiết lập một hệ thống các quan hệ giữa Tòa án Tối cao với Toà án Cấp cao và đưa ra vai trò của từng cấp hành chính.,28,Điều 21 của Hiến pháp quy định một hệ thống các cuộc thẩm vấn hoàng gia cho Tòa,0.1502803124936592,0.26301587301587304
"And it's not for a long time, so enjoy it.","Và nó không phải là một thời gian dài, nên cứ tận hưởng đi.",10,"Và nó không kéo dài lâu, nên hãy tận hưởng.",2.8105103630508324e-78,0.3279411764705883
"Strangely, thinking about it made me want to play the cello.","Lạ thay, nghĩ về điều đó khiến tôi muốn chơi đại vĩ cầm.",11,"Sự thật là, nghĩ về nó khiến tôi muốn chơi cello.",0.23263035362970594,0.4600694444444444
"But mainly just amazed, to your ability... to mimic all the qualities of genuine human intimacy... if only for.. Fifteen seconds?","Nhưng chủ yếu là ngạc nhiên, vì khả năng của anh là bắt chước những bản chất thật sự của con người chỉ trong... 15 giây?",21,"Nhưng chủ yếu là ngạc nhiên, với khả năng... để mô phỏng tất cả những phẩm chất",0.18364570771749394,0.3054448871181939
I've lost three men in that same spot.,Tôi đã mất ba người ở cùng vị trí này.,8,Tôi đã mất ba người trong cùng một chỗ.,0.4180134288483488,0.5948372615039282
You're supposed to be in Florida.,Lẽ ra anh phải ở Florida chứ.,6,Anh phải ở Florida.,4.502083459540591e-155,0.439469320066335
"If we take that away, then what is this country?","Nếu ta lấy đi điều đó, đây là cái đất nước kiểu gì?",10,"Nếu chúng ta lấy đi, thì đất nước này là gì?",7.4283681674861296e-155,0.4472257653061224
"Six months at most, they're gonna be marching on Red Square.","Nhiều nhất là 6 tháng nữa, họ sẽ biểu tình ở Quảng trường Đỏ.",11,"6 tháng nữa, họ sẽ diễu hành trên đường Red Square.",0.2670976496992394,0.36350364963503656
"Aamito connected Akello with Joram Job Muzira, Aamito’s then manager, who signed her up under the ""Joram Model Management Agency"".","Aamito sau đó kết nối Akello với Joram Job Muzira, quản lý sau đó của Aamito, người đã ký hợp đồng với cô dưới danh nghĩa ""Cơ quan quản lý người mẫu Joram"".",20,"Aamito liên lạc với Akello với Joram Job Muzira, người",0.04429353730840333,0.20561889250814333
"The quantities of aluminium-26 needed to heat Iapetus to the required temperature give a tentative date to its formation relative to the rest of the Solar System: Iapetus must have come together earlier than expected, only two million years after the asteroids started to form.",Lượng aluminium-26 cần có để làm nóng Iapetus tới nhiệt độ cần thiết đã chỉ ra rằng thời điểm hình thành của Iapetus có lẽ sớm hơn so với các tiểu hành tinh khoảng 2 triệu năm.,45,Lượng nhôm-26 cần thiết để nung Iapetus ở nhiệt độ cần thiết cho một,0.04089452685777967,0.20240453890489915
"Ctesiphon is located approximately at Al-Mada'in, 32 km (20 mi) southeast of the modern city of Baghdad, Iraq, along the river Tigris.","Ctesiphon nằm ở Al-Mada'in, cách 20 dặm (32 km) về phía đông nam của thành phố nay là thủ đô Bagdad của Iraq, dọc theo sông Tigris.",22,"Ctesiphon nằm khoảng tại Al-Mada'in, 32 km (2",6.675074667875347e-156,0.10181496237273129
"At last the horses began to go more slowly, as if they were climbing up-hill, and presently there seemed to be no more hedges and no more trees.","Cuối cùng, những con ngựa bắt đầu đi chậm hơn, như là đã được leo lên đồi, và hiện nay dường như là không có hàng rào và không có cây cối nữa.",28,"Cuối cùng, ngựa bắt đầu đi chậm hơn, như thể chúng đang leo lên dốc, và",0.1582401779818844,0.36951987930422425
"British newspaper readers followed the events, presented in strong moralising colours.","Các độc giả của tờ báo Anh đã theo dõi các sự kiện, được trình bày bằng màu sắc đạo đức mạnh mẽ.",11,"Người đọc báo Anh theo dõi các sự kiện, được trình bày trong các màu sắc đạo đức",0.4266482478495598,0.6453333333333335
"Would you like me to finish clearing up now, Laura?","Chị có muốn tôi hoàn thành việc dọn dẹp không, Laura?",10,"Anh muốn tôi dọn dẹp lại đây không, Laura?",8.445927186766123e-155,0.5208333333333333
We've got to broaden the format.,Ta phải mở rộng đề tài.,6,Chúng ta phải mở rộng phạm vi.,5.021333847570327e-78,0.6506147540983607
"It is the English Regency, was built in 1800, but is new here in my office.","Đó là the English Regency, đã được làm vào năm 1800, nhưng cái mới nhất đây trong văn phòng của tôi.",16,"Đây là khu Regency Anh, được xây dựng vào năm 1800, nhưng mới",0.12020564385987005,0.34769492574257427
"This kid needs a lot of work.""","Sẽ có rất nhiều việc phải làm với đứa trẻ này.""",7,"Cậu bé này cần rất nhiều công sức.""",4.4567910894251624e-155,0.17523364485981308
Haven't you had enough for one day?,Đã đủ cho một ngày rồi chứ?,7,Anh không đủ cho một ngày sao?,0.41113361690051975,0.5669642857142857
"Following that order, Shanti Prasad Jain ceased to be a director and the company ran with new directors on board, appointed by the Government of India, with the exception of a lone stenographer of the Jains.","Sau lệnh này, Shanti Prasad Jain ngừng vai trò giám đốc và công ty được điều hành với một ban giám đốc mới, do Chính phủ Ấn Độ bổ nhiệm, ngoại lệ là một người viết tốc ký của gia tộc Jain.",36,"Sau đó, Shanti Prasad Jain từ chức giám đốc và công ty có thêm",0.04955878415281468,0.2195137314184933
He has received a total of 4 yellow cards.,Anh nhận tổng cộng 4 thẻ vàng.,9,Ông đã nhận được tổng cộng 4 thẻ vàng.,0.4671379777282001,0.8179012345679012
Our school has been selected from ten thousand candidates all across the country to promote milk for middle schoolers.,Trường ta đã được lựa chọn từ hơn chục nghìn ngôi trường trên khắp cả nước để phục vụ sữa cho các học sinh.,19,Trường của chúng tôi đã được chọn từ mười ngàn ứng cử viên trên khắp đất nước để quảng,6.530603140404387e-155,0.3501444707118466
But it's awfully quiet out there,Nhưng ngoài kia yên tĩnh kinh khủng.,6,Nhưng nó rất yên tĩnh ngoài kia.,8.286571670851008e-155,0.4508928571428571
But Stacy doesn't have any reason to hide this from Mark.,Nhưng Stacy chả có lí do gì để giấu Mark cả.,11,Nhưng Stacy không có lý do gì để giấu Mark.,0.29377167835760565,0.616925669350309
Glad to meet a girl who's not living off her trust fund.,Tôi mừng vì gặp một cô gái không sống dựa dẫm vào quỹ ủy thác.,12,Rất vui được gặp một cô gái không sống dựa vào quỹ tín dụng của cô ấy.,0.38538569180303145,0.566114359974009
We don't know what they are right now.,Ta không biết chúng là cái gì nữa.,8,Chúng ta không biết chúng là gì.,0.35640264633541835,0.6303797468354431
"In their synthesis, Zhang et al. from the Deslongchamps laboratory condensed cyclohexenone A with Nazarov substitute B in a double Michael addition to produce tricycle C. At the indicated position, C was reduced to the aldehyde and the alcohol group was protected with p-methoxybenzyl ether (PMB) to form the aldol precursor needed to produce D. After several steps, intermediate E was produced.","Trong tổng hợp của họ, Zhang et al. từ phòng thí nghiệm Deslongchamp ngưng tụ cyclohexenone A với chất thay thế B của Nazarov trong một bổ sung Michael đôi để sản xuất ba bánh C. Tại vị trí được chỉ định, C được khử thành aldehyd vầ nhóm rượu được bảo vệ bằng p-methoxybenzyl ether (PMB) để tạo thành aldol tiền chất cần thiết để sản xuất D. Sau vài bước, E trung gian được tạo ra.",62,"Trong quá trình tổng hợp, Zhang et al. từ phòng thí nghiệm Deslongchamps",0.0033748479307412244,0.13797202797202796
"However, some bacteria are developing antibiotic resistance, particularly Shigella.","Tuy nhiên, một số vi khuẩn có thể kháng thuốc, đặc biệt là khuẩn Shigella.",9,"Tuy nhiên, một số vi khuẩn đang phát triển khả năng kháng sinh, đặc biệt là Shi",0.36821398145189993,0.6368421052631579
Once again she was interested in binding the traces of human vulnerability and the dramatic effects of sweeping historical narratives.,Một lần nữa bà lại quan tâm đến việc ràng buộc các dấu vết của sự tổn thương của con người và những tác động kịch tính của việc kể lại những câu chuyện lịch sử.,20,"Một lần nữa, bà quan tâm đến việc gắn kết những dấu vết của sự bất cẩn của",0.11607941102687158,0.3170524931658535
Those are Thenns at our walls.,Tộc Thenns đang ở tại tường thành của chúng ta.,6,Đó là những con tầu ở trên tường.,8.436497969708995e-232,0.05102040816326531
A prime example of is the Basilica di San Lorenzo in Florence by Filippo Brunelleschi (1377–1446).,Ví dụ điển hình của việc này là Basilica di San Lorenzo ở Florence của Filippo Brunelleschi (1377-1446) .,16,Một ví dụ điển hình là Thánh đường di San Lorenzo ở Florence của Filippo Brun,0.3887519725576998,0.6366978609625668
The bacterium involved was first described in 1981 by Willy Burgdorfer.,Các vi khuẩn liên quan lần đầu tiên được Willy Burgdorfer mô tả vào năm 1981.,11,Các vi khuẩn liên quan lần đầu tiên được mô tả vào năm 1981 bởi Will,0.6739047062564734,0.8110207100591716
"I am going to find him, I'm gonna find answers, and I'm going to do it with or without your help.","Tôi sẽ tìm anh ta, tôi sẽ tìm câu trả lời, Tôi sẽ làm như thế, cho dù ông có giúp tôi hay không.",21,"Tôi sẽ tìm ra hắn, tôi sẽ tìm ra câu trả lời, và tôi sẽ làm việc",4.033611464168946e-78,0.46390677157844545
"James Berardinelli commented on his review website ReelViews that the film is ""entertaining and enjoyable, but not groundbreaking.""","James Berardinelli bình luận trên website phê bình phim ReelViews của ông rằng bộ phim ""mang tính giải trí cao và rất thú vị, nhưng không phải một bom tấn"".",18,James Berardinelli đã bình luận trên trang web đánh giá của mình ReelViews,1.0985961112592228e-78,0.2022787913752073
I hope your documentary is fiction.,Tôi mong phim tài liệu của cậu là hư cấu.,6,Tôi hy vọng bộ phim của anh là giả tưởng.,1.4488496539373276e-231,0.20000000000000004
The only thing that's left is getting to the other side.,Điều duy nhất còn lại chỉ là cách đi qua bên đó.,11,Chỉ còn cách là đi đến phía bên kia.,1.1270037729881264e-231,0.25641025641025644
Something weird is going on.,Có chuyện kì lạ đang xảy ra.,5,Có chuyện lạ đang xảy ra.,0.5115078115793242,0.8534621578099838
The word vagrant is often conflated with the term homeless person.,Từ vagrant thường được đặt trong cụm từ người vô gia cư.,11,Từ vagrant thường được kết hợp với từ người vô gia cư.,0.53107253497887,0.7458847736625513
They're magical beings. Look at the writing on the staff.,"Họ là loài sinh vật pháp thuật, hãy nhìn những dòng chữ trên cây gậy.",10,Chúng là những sinh vật huyền bí. Nhìn vào những dòng chữ trên nhân viên.,0.20333448190047881,0.5
